line_in_source,hit_id,colloc,adv,adj,sent_text,sent_id,adv_index,corpus_segment,date,year,context,context_word,context_type,in_basic,polarity,context_overlap
413572,nyt_eng_19980217_0248_57:3,so_young,so,young,I was so young .,nyt_eng_19980217_0248_57,3,nyt_eng_19980217,1998-02-17,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
238593,nyt_eng_19960924_0264_15:5,so_young,so,young,"The on-line market is so young and dynamic that it remains very unsettled , Donatiello cautioned .",nyt_eng_19960924_0264_15,5,nyt_eng_19960924,1996-09-24,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
147340,nyt_eng_19951218_0711_13:4,so_young,so,young,-LBQ-  He was so young and everyone really liked him .  -RDQ-,nyt_eng_19951218_0711_13,4,nyt_eng_19951218,1995-12-18,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
15660,nyt_eng_19951226_0592_36:11,so_young,so,young,What he meant was that if the Jets were not so young he would n't be so bad .,nyt_eng_19951226_0592_36,11,nyt_eng_19951226,1995-12-26,1995,not_VP-adv,not,VP-adv,True,negative,False
141887,nyt_eng_19951202_0120_31:6,socially_correct,socially,correct,It 's no longer just socially correct to put out a foreign language edition .,nyt_eng_19951202_0120_31,6,nyt_eng_19951202,1995-12-02,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
257872,nyt_eng_19961118_0279_14:10,socially_impeccable,socially,impeccable,"-LBQ-  In my own admiring eyes , I was socially impeccable ,  -RDQ-  he writes .",nyt_eng_19961118_0279_14,10,nyt_eng_19961118,1996-11-18,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
340829,nyt_eng_19970722_0701_39:11,solely_responsible,solely,responsible,I apologize for my initial belief that the dissidents were solely responsible for starting this mess .  -RDQ-,nyt_eng_19970722_0701_39,11,nyt_eng_19970722,1997-07-22,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
252914,nyt_eng_19961102_0264_5:9,solidly_entrenched,solidly,entrenched,"Half a century ago racial segregation was so solidly entrenched in the South that when Ridley first started applying to the University of Virginia graduate school , the state _ which had no separate doctoral program , equal or otherwise , for black students _ paid him a stipend to attend school in the North rather than admit a black student to a white school .",nyt_eng_19961102_0264_5,9,nyt_eng_19961102,1996-11-02,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
361264,nyt_eng_19970919_0317_29:4,solidly_malignant,solidly,malignant,"James Cromwell is solidly malignant as the grand old man of the corrupt police faction , reveling in an evil leprechaun brogue .",nyt_eng_19970919_0317_29,4,nyt_eng_19970919,1997-09-19,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
254345,nyt_eng_19961106_0742_2:25,solidly_republican,solidly,republican,"Clinton , who narrowly lost Florida to George Bush four years ago , took advantage of demographic changes in a state that has been solidly Republican in recent years .",nyt_eng_19961106_0742_2,25,nyt_eng_19961106,1996-11-06,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
4655,nyt_eng_19940721_0432_8:5,sometimes_difficult,sometimes,difficult,Evans said it is sometimes difficult to swim hard when she is so far ahead .,nyt_eng_19940721_0432_8,5,nyt_eng_19940721,1994-07-21,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
358977,nyt_eng_19970913_0257_88:10,sometimes_hard,sometimes,hard,"In the case of Joe Stedino , it was sometimes hard to tell who was in charge .",nyt_eng_19970913_0257_88,10,nyt_eng_19970913,1997-09-13,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
114828,nyt_eng_19950913_0308_59:3,sometimes_practical,sometimes,practical,"Conversations are sometimes practical , sometimes confessional , but they are often just over-the-back-fence banter .",nyt_eng_19950913_0308_59,3,nyt_eng_19950913,1995-09-13,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
387889,nyt_eng_19971202_0264_12:19,somewhat_accidental,somewhat,accidental,"Fadiman acknowledges that the passion she developed for the case of Lia Lee and the resulting book were somewhat accidental , but Fadiman is no accidental writer .",nyt_eng_19971202_0264_12,19,nyt_eng_19971202,1997-12-02,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
403242,nyt_eng_19980116_0256_18:4,somewhat_cautious,somewhat,cautious,"-LBQ-  We 're somewhat cautious about bonds in the short term , but generally positive in the medium term ,  -RDQ-  said Christian Eckhardt , who helps manage 4.5 billion marks in stocks and bonds at Schroeder , Muenchmeyer und Hengst .",nyt_eng_19980116_0256_18,4,nyt_eng_19980116,1998-01-16,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
317877,nyt_eng_19970515_0544_27:5,somewhat_constrictive,somewhat,constrictive,"Although it may be somewhat constrictive to relegate documents as varied as diaries to a single thematic category , it is one of the curious practices of journal keepers that they tend to fall into the habit of writing when they are in a particular , and often particularly distressed , state of mind .",nyt_eng_19970515_0544_27,5,nyt_eng_19970515,1997-05-15,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
5348,nyt_eng_19940725_0376_8:43,somewhat_degraded,somewhat,degraded,"The second test , a newer method known as the PCR test , for polymerase chain reaction , can use as few as 50 cells , which could be found in a minute speck of blood , and the cells can be somewhat degraded .",nyt_eng_19940725_0376_8,43,nyt_eng_19940725,1994-07-25,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
309951,nyt_eng_19970423_0029_28:4,somewhat_different,somewhat,different,His personality was somewhat different when he was with the California Angels .,nyt_eng_19970423_0029_28,4,nyt_eng_19970423,1997-04-23,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
414061,nyt_eng_19980218_0542_23:3,somewhat_embarrassed,somewhat,embarrassed,She is somewhat embarrassed to reveal the range of her income .,nyt_eng_19980218_0542_23,3,nyt_eng_19980218,1998-02-18,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
215956,nyt_eng_19960715_0540_17:17,somewhat_equivocal,somewhat,equivocal,"While not exactly dodging the draft question for women , the Defense Department 's report was somewhat equivocal .",nyt_eng_19960715_0540_17,17,nyt_eng_19960715,1996-07-15,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
418522,nyt_eng_19980306_0052_17:27,somewhat_fitting,somewhat,fitting,"For sure , there was nothing ceremonial about the final moments of the careers of Messrs. Granger , Woodward , and Curley , but it was somewhat fitting that the end was flat for them .",nyt_eng_19980306_0052_17,27,nyt_eng_19980306,1998-03-06,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
379147,nyt_eng_19971106_0806_40:3,somewhat_ironic,somewhat,ironic,It is somewhat ironic that Boeing will share in the EELV contract .,nyt_eng_19971106_0806_40,3,nyt_eng_19971106,1997-11-06,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
312903,nyt_eng_19970501_0322_26:3,somewhat_ironic,somewhat,ironic,"It 's somewhat ironic that the hyper-macho gun types who pose as the true defenders of rationality are , shall we say , more than a little unhinged .  -RDQ-",nyt_eng_19970501_0322_26,3,nyt_eng_19970501,1997-05-01,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
31380,nyt_eng_19941119_0180_34:22,somewhat_motivated,somewhat,motivated,"-LBQ-  We thought about that a little , but with the baby on the way and rates going up we were somewhat motivated to buy .  -RDQ-",nyt_eng_19941119_0180_34,22,nyt_eng_19941119,1994-11-19,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
52508,nyt_eng_19950221_0216_41:40,somewhat_nervous,somewhat,nervous,"What the drug dealer sees and hears is a guy who has something to sell or money that he wishes to spend , a guy who wants to do business for the long term , a guy who 's somewhat nervous about this business and keeps asking you if you know what you are doing .",nyt_eng_19950221_0216_41,40,nyt_eng_19950221,1995-02-21,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
317243,nyt_eng_19970514_0013_25:9,somewhat_odd,somewhat,odd,"TV 's latest rush to embrace golf is somewhat odd considering that the game 's popularity is , except for Woods , slumping with viewers .",nyt_eng_19970514_0013_25,9,nyt_eng_19970514,1997-05-14,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
98751,nyt_eng_19950725_0266_56:21,somewhat_reminiscent,somewhat,reminiscent,"This suggests that the Negritos ' ancestors may once have been lighter and that they independently evolved features that are somewhat reminiscent of black Africans , or that the Asian peoples surrounding them were also once much darker and evolved toward lighter skin _ or possibly both .",nyt_eng_19950725_0266_56,21,nyt_eng_19950725,1995-07-25,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
149091,nyt_eng_19951223_0145_18:32,somewhat_rusty,somewhat,rusty,"St. John 's had not played a regular-season game since defeating San Francisco , 80-78 , two weeks ago , so Mahoney realized there was a chance his team might be somewhat rusty .",nyt_eng_19951223_0145_18,32,nyt_eng_19951223,1995-12-23,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
46628,nyt_eng_19950129_0164_19:11,somewhat_shocked,somewhat,shocked,"-LBQ-  We 've had a few patients who 've been somewhat shocked at the tissue they passed , at seeing the little bubble there , the sac and placenta ,  -RDQ-  said Dr. Judy Tyson , the medical director of Planned Parenthood of Northern New England , who supervises the Vermont mifepristone trial .",nyt_eng_19950129_0164_19,11,nyt_eng_19950129,1995-01-29,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
18461,nyt_eng_19940922_0251_15:11,somewhat_similar,somewhat,similar,"-LBQ-  It does seem like most of the sauces are somewhat similar ,  -RDQ-  says O'Meara , who features a  -LBQ-  Sauce of the Month  -RDQ-  promotion at his restaurant .",nyt_eng_19940922_0251_15,11,nyt_eng_19940922,1994-09-22,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
337866,nyt_eng_19970714_0057_29:4,somewhat_small,somewhat,small,My part was somewhat small but it was an involvement and I never forgot it .  -RDQ-,nyt_eng_19970714_0057_29,4,nyt_eng_19970714,1997-07-14,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
93257,nyt_eng_19950707_0503_4:4,somewhat_stillborn,somewhat,stillborn,"-LBQ-  It was somewhat stillborn ,  -RDQ-  an executive involved with the project said .",nyt_eng_19950707_0503_4,4,nyt_eng_19950707,1995-07-07,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
269786,nyt_eng_19961224_0594_7:4,somewhat_subversive,somewhat,subversive,"-LBQ-  He 's somewhat subversive , and in that I am like him .  -RDQ-",nyt_eng_19961224_0594_7,4,nyt_eng_19961224,1996-12-24,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
85539,nyt_eng_19950614_0374_19:9,somewhat_successful,somewhat,successful,"But within their niche , they can be somewhat successful .  -RDQ-",nyt_eng_19950614_0374_19,9,nyt_eng_19950614,1995-06-14,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
205551,nyt_eng_19960604_0142_5:4,somewhat_surprised,somewhat,surprised,"-LBQ-  I was somewhat surprised ,  -RDQ-  said Henrik Lumholdt , chief economist for Bank of America in Madrid .",nyt_eng_19960604_0142_5,4,nyt_eng_19960604,1996-06-04,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
374181,nyt_eng_19971024_0784_51:13,somewhat_vague,somewhat,vague,"Spitzer said that because the original 1994 Supreme Court decision was  -LBQ-  somewhat vague ,  -RDQ-  lawmakers have struggled to determine exactly how to comply .",nyt_eng_19971024_0784_51,13,nyt_eng_19971024,1997-10-24,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
91386,nyt_eng_19950701_0203_68:6,soon_hooked,soon,hooked,Wally Berard 's kid was soon hooked _ and showing a lot of his old man 's chippy style .,nyt_eng_19950701_0203_68,6,nyt_eng_19950701,1995-07-01,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
189886,nyt_eng_19960419_0786_38:9,soooooo_young,soooooo,young,"-LBQ-  A lot of these younger girls are soooooo young _ 14 and 15 _ and they do n't have a lot to say ,  -RDQ-  Ms. Morrison said .",nyt_eng_19960419_0786_38,9,nyt_eng_19960419,1996-04-19,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
143230,nyt_eng_19951206_0557_31:16,specifically_interested,specifically,interested,"S.R. Weiner Executive Vice President Thomas J. DeSimone said in his letter the firm is specifically interested in all of the Bradlees store locations in New York , New Jersey , Pennsylvania and Virginia , as well as the New Jersey distribution center .",nyt_eng_19951206_0557_31,16,nyt_eng_19951206,1995-12-06,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
117730,nyt_eng_19950921_0401_62:27,spiritually_bankrupt,spiritually,bankrupt,"Gambling , says Brown , is thus a peripheral issue , noting it does n't matter who controls the colony 's gambling if the tribe is spiritually bankrupt .",nyt_eng_19950921_0401_62,27,nyt_eng_19950921,1995-09-21,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
351001,nyt_eng_19970821_0563_20:24,spiritually_homeless,spiritually,homeless,"The message trumpeted by  -LBQ-  Sunday  -RDQ-  is a melancholy but essentially sentimental one  -COL-  We are all expatriates from our pasts , spiritually homeless , if you will , inventing one another as we drift through life in a world ruled by doubt .",nyt_eng_19970821_0563_20,24,nyt_eng_19970821,1997-08-21,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
120163,nyt_eng_19950928_0301_37:13,spit-shined_clean,spit-shined,clean,"Within the wide corridors , the floors gleam as if they were spit-shined clean and the classroom hardwoods look as if they are polished daily .",nyt_eng_19950928_0301_37,13,nyt_eng_19950928,1995-09-28,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
262035,nyt_eng_19961201_0171_23:8,stained_white,stained,white,But large patches of the ceiling are stained white where leaking rain has leached acid from the plaster .,nyt_eng_19961201_0171_23,8,nyt_eng_19961201,1996-12-01,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
287254,nyt_eng_19970215_0105_21:7,startlingly_honest,startlingly,honest,"Unlike Mrs. Graham , who was startlingly honest in her book , Mrs. Harriman wanted her biographers to explain how she and her father-in-law Winston Churchill won the war , and how she revived the Democratic Party in the 80s .",nyt_eng_19970215_0105_21,7,nyt_eng_19970215,1997-02-15,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
28545,nyt_eng_19961216_0445_26:29,statistically_significant,statistically,significant,"Low-dose estrogen , he says , seemed to have a positive effect on blood lipids _ raising good cholesterol and lowering bad , although this finding was not statistically significant .",nyt_eng_19961216_0445_26,29,nyt_eng_19961216,1996-12-16,1996,not_VP-adv,not,VP-adv,True,negative,False
179665,nyt_eng_19960321_0774_16:20,staunchly_pro-wildlife,staunchly,pro-wildlife,"-LBQ-  The liberals over at PIRG always come to grief when they periodically rediscover that Sen. Gramm is both staunchly pro-wildlife and strongly anti-wacko ,  -RDQ-  he said .",nyt_eng_19960321_0774_16,20,nyt_eng_19960321,1996-03-21,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
392156,nyt_eng_19971214_0050_7:9,still_able,still,able,"-LBQ-  In Asia , it shows we are still able to do something together , it will help restore confidence to the region ,  -RDQ-  said Leon Brittan , the European Union 's top trade official .",nyt_eng_19971214_0050_7,9,nyt_eng_19971214,1997-12-14,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
145319,nyt_eng_19951212_0825_16:5,still_accurate,still,accurate,"Ellington claimed that was still accurate , since all halfway house inmates were given passes for the holiday .",nyt_eng_19951212_0825_16,5,nyt_eng_19951212,1995-12-12,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
398890,nyt_eng_19980104_0145_4:10,still_active,still,active,"Basie died in 1984 , but the band is still active ; it won its 16th Grammy award last spring .",nyt_eng_19980104_0145_4,10,nyt_eng_19980104,1998-01-04,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
195079,nyt_eng_19960504_0329_5:23,still_alert,still,alert,"He found this to be something of a habit , looking over his shoulder , checking to make sure the horse was still alert , in one piece , as if each new moment brought the possibility of the day vanishing into thin air .",nyt_eng_19960504_0329_5,23,nyt_eng_19960504,1996-05-04,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
109848,nyt_eng_19950827_0004_3:7,still_alive,still,alive,"There was little hope he was still alive after spending more than 24 hours in 60-degree waters , she said .",nyt_eng_19950827_0004_3,7,nyt_eng_19950827,1995-08-27,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
225472,nyt_eng_19960814_0731_15:18,still_alive,still,alive,"Of the 15.8 million Americans in the armed forces in World War II , 7.8 million are still alive , and the nation also has 18.6 million veterans of other wars .",nyt_eng_19960814_0731_15,18,nyt_eng_19960814,1996-08-14,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
42276,nyt_eng_19950112_0331_20:16,still_alive,still,alive,A woman named Lyuba told them  -COL-   -LBQ-  It is thanks to you we 're still alive .,nyt_eng_19950112_0331_20,16,nyt_eng_19950112,1995-01-12,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
313760,nyt_eng_19970504_0071_8:7,still_alive,still,alive,"Of these , only Bergman is still alive .",nyt_eng_19970504_0071_8,7,nyt_eng_19970504,1997-05-04,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
238434,nyt_eng_19960923_0635_3:23,still_alive,still,alive,"Furthermore , he testified he had heard another fisherman recall a conversation with the doomed crew during which all three men were still alive .",nyt_eng_19960923_0635_3,23,nyt_eng_19960923,1996-09-23,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
150028,nyt_eng_19951227_0547_18:17,still_alive,still,alive,"-LBQ-  They are the only ones willing to do that , so the risk-taking instincts are still alive there ,  -RDQ-  Isner said .",nyt_eng_19951227_0547_18,17,nyt_eng_19951227,1995-12-27,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
76570,nyt_eng_19950516_0487_17:3,still_alive,still,alive,We 're still alive .  -RDQ-,nyt_eng_19950516_0487_17,3,nyt_eng_19950516,1995-05-16,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
432378,nyt_eng_19980424_0321_27:5,still_alive,still,alive,Morris says Halloran was still alive when he passed the information to Connolly ; Connolly says he did not talk to Flemmi and Bulger about Halloran until after Halloran was killed .,nyt_eng_19980424_0321_27,5,nyt_eng_19980424,1998-04-24,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
18324,nyt_eng_19940922_0034_23:8,still_alive,still,alive,"-LBQ-  Everybody I know thinks he is still alive ,  -RDQ-  said convenience store owner Tracy Thompson , 25 , eating a pizza at Kristopher 's in Matthews , a town near Mint Hill .",nyt_eng_19940922_0034_23,8,nyt_eng_19940922,1994-09-22,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
133963,nyt_eng_19951108_0371_8:22,still_alive,still,alive,"-LBQ-  What this ballot shows is that the progressive liberal attitude _ albeit a practical one in some cases _ is still alive and well in San Francisco ,  -RDQ-  former Mayor Art Agnos said Wednesday .",nyt_eng_19951108_0371_8,22,nyt_eng_19951108,1995-11-08,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
108650,nyt_eng_19950823_0467_44:36,still_alive,still,alive,"Jack Hynes , of Norwalk , Conn. , vice president of the USS Missouri Veterans Association , says about 240 of the 3,000-plus people on board the Missouri on Sept. 2 , 1945 , are still alive .",nyt_eng_19950823_0467_44,36,nyt_eng_19950823,1995-08-23,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
299243,nyt_eng_19970322_0120_17:30,still_alive,still,alive,"The  -LBQ-  Hoosiers  -RDQ-  dream of a raggedy little high school beating bigger and richer teams , as Coach Gene Hackman 's did in that 1986 film , is still alive in Indiana and New York .",nyt_eng_19970322_0120_17,30,nyt_eng_19970322,1997-03-22,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
40758,nyt_eng_19950105_0380_40:3,still_amazing,still,amazing,"It 's still amazing to me ,  -RDQ-  Grit says .",nyt_eng_19950105_0380_40,3,nyt_eng_19950105,1995-01-05,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
51297,nyt_eng_19950216_0058_27:3,still_amazing,still,amazing,It 's still amazing to me .  -RDQ-,nyt_eng_19950216_0058_27,3,nyt_eng_19950216,1995-02-16,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
232113,nyt_eng_19960904_0665_6:5,still_amazing,still,amazing,Sanders 's endurance is still amazing as he became the NFL 's first two-way player since Philadelphia 's Chuck Bednarik in the 1960s .,nyt_eng_19960904_0665_6,5,nyt_eng_19960904,1996-09-04,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
147641,nyt_eng_19951219_0438_2:17,still_ancillary,still,ancillary,"And while the programs may be a required part of the school day , they are still ancillary , usually having little to do with the main curriculum and nothing to do with the report card .",nyt_eng_19951219_0438_2,17,nyt_eng_19951219,1995-12-19,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
86326,nyt_eng_19950616_0257_73:5,still_angry,still,angry,Arrasmith said he 's still angry that authorities did n't move aggressively against the Binghams .,nyt_eng_19950616_0257_73,5,nyt_eng_19950616,1995-06-16,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
17225,nyt_eng_19940917_0017_18:11,still_applicable,still,applicable,One of the novel 's characters said something that is still applicable  -COL-   -LBQ-  The French are Frencher than the French and the English are more British than England ever dared to be .  -RDQ-,nyt_eng_19940917_0017_18,11,nyt_eng_19940917,1994-09-17,1994,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
165081,nyt_eng_19960209_0249_15:4,still_attractive,still,attractive,"-LBQ-  They are still attractive ,  -RDQ-  he said .",nyt_eng_19960209_0249_15,4,nyt_eng_19960209,1996-02-09,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
357682,nyt_eng_19970910_0471_35:4,still_available,still,available,"Milk paint is still available today , but in most cases you will find it only on old furniture .",nyt_eng_19970910_0471_35,4,nyt_eng_19970910,1997-09-10,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
156291,nyt_eng_19960116_0628_22:8,still_available,still,available,"So long as those lighter blends are still available to coffee lovers , Kummer said ,  -LBQ-  It hardly matters what the name is .  -RDQ-",nyt_eng_19960116_0628_22,8,nyt_eng_19960116,1996-01-16,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
165518,nyt_eng_19960210_0060_5:10,still_available,still,available,"A mini-Louis XIII palace with topiary and turrets is still available ; the last two weeks of August rent for $ 6,000 .",nyt_eng_19960210_0060_5,10,nyt_eng_19960210,1996-02-10,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
374568,nyt_eng_19971026_0260_11:26,still_available,still,available,"Karikomi estimated that of a total 5 trillion yen in public and private pension funds for the fiscal year , about 2.7 trillion yen was still available in the year to March 31 , 1998 .",nyt_eng_19971026_0260_11,26,nyt_eng_19971026,1997-10-26,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
87203,nyt_eng_19950619_0393_73:26,still_available,still,available,What makes this menu all the more interesting is that it will be offered also at banquets and with room service -LRB- regular meals are still available -RRB- .,nyt_eng_19950619_0393_73,26,nyt_eng_19950619,1995-06-19,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
331351,nyt_eng_19970624_0804_5:4,still_available,still,available,"But seats are still available on many flights only if passengers do n't mind a roundabout itinerary , or do n't mind leaving extra early or extra late .",nyt_eng_19970624_0804_5,4,nyt_eng_19970624,1997-06-24,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
100864,nyt_eng_19950731_0526_33:13,still_average,still,average,"His arm has come back quite a bit , but it 's still average to below average .",nyt_eng_19950731_0526_33,13,nyt_eng_19950731,1995-07-31,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
358131,nyt_eng_19970911_0421_98:3,still_awed,still,awed,"I 'm still awed to think about that single cell , which somehow developed somewhere four billion years ago .",nyt_eng_19970911_0421_98,3,nyt_eng_19970911,1997-09-11,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
276687,nyt_eng_19970116_0151_1:18,still_beholden,still,beholden,"Two high-profile labor strikes threaten Venezuela 's anti-inflationary campaign and will test whether President Rafael Caldera is still beholden to his populist politics , analysts said .",nyt_eng_19970116_0151_1,18,nyt_eng_19970116,1997-01-16,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
414144,nyt_eng_19980219_0102_19:36,still_capable,still,capable,"Despite the misgivings about a military strike , Kuwaitis once again are in the grip of a familiar sense of foreboding , a feeling that even if Saddam 's regime appears crippled , he is still capable of an appalling act of desperation .",nyt_eng_19980219_0102_19,36,nyt_eng_19980219,1998-02-19,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
97581,nyt_eng_19950721_0081_1:20,still_careful,still,careful,"Japanese household spending inched up 0.6 percent in May from a year earlier , showing that anxious consumers are still careful about spending their money .",nyt_eng_19950721_0081_1,20,nyt_eng_19950721,1995-07-21,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
159680,nyt_eng_19960125_0675_2:6,still_central,still,central,"While his tax plan is still central to his campaign , Forbes depicts it as only part of a Washington outsider 's crusade to curb the federal bureaucracy and restore power to the people .",nyt_eng_19960125_0675_2,6,nyt_eng_19960125,1996-01-25,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
337404,nyt_eng_19970711_0485_2:5,still_clueless,still,clueless,"Although some earthlings are still clueless , those of us who considered baseball more important than Bunsen burners , those for whom algebra was as austere and alien as a Martian desert , salute the success of those who dispatched a 25-inch gizmo into the void .",nyt_eng_19970711_0485_2,5,nyt_eng_19970711,1997-07-11,1997,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
409619,nyt_eng_19980204_0292_1:4,still_cold,still,cold,"Saturday morning was still cold , but sunny .",nyt_eng_19980204_0292_1,4,nyt_eng_19980204,1998-02-04,1998,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
170702,nyt_eng_19960226_0718_3:5,still_conceivable,still,conceivable,"Indeed , it is still conceivable _ although more unlikely each day _ that the capital gains tax will be cut retroactively , a situation inspiring  -LBQ-  a lot of prayer  -RDQ-  at the Internal Revenue Service , which hopes it will not face a blizzard of amended returns , according to IRS Commissioner Margaret Milner Richardson .",nyt_eng_19960226_0718_3,5,nyt_eng_19960226,1996-02-26,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
163545,nyt_eng_19960205_0584_33:7,still_concerned,still,concerned,Tell your manager that you are still concerned about the problems with supplies and equipment and that you and some of your fellow employees would like to try to come up with some cost-effective suggestions to solve it .,nyt_eng_19960205_0584_33,7,nyt_eng_19960205,1996-02-05,1996,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
91078,nyt_eng_19950630_0448_39:6,still_concerned,still,concerned,"Investors in mortgage bonds are still concerned that homeowners will rush to refinance this summer , returning the principal to investors early and forcing them to reinvest at lower rates .",nyt_eng_19950630_0448_39,6,nyt_eng_19950630,1995-06-30,1995,be-ADV-ADJ_positive,be-ADV-ADJ,basic,True,positive,False
